cardholder_id,month,mcc_category,spend_amount
3075,2024-01-01,Dining & restaurants,124.64
3076,2024-01-01,Dining & restaurants,46.02
3077,2024-01-01,Dining & restaurants,109.62
3078,2024-01-01,Dining & restaurants,1034.66
3079,2024-01-01,Dining & restaurants,2070.17
3080,2024-01-01,Dining & restaurants,127.72
3081,2024-01-01,Dining & restaurants,189.98
3082,2024-01-01,Dining & restaurants,145.15
3083,2024-01-01,Dining & restaurants,263.2
3084,2024-01-01,Dining & restaurants,159.45
3085,2024-01-01,Dining & restaurants,319.52
3086,2024-01-01,Dining & restaurants,105.83
3087,2024-01-01,Dining & restaurants,499.75
3088,2024-01-01,Dining & restaurants,405.11
3089,2024-01-01,Dining & restaurants,403.62
3090,2024-01-01,Dining & restaurants,806.39
3091,2024-01-01,Dining & restaurants,561.34
3092,2024-01-01,Dining & restaurants,48.18
3093,2024-01-01,Dining & restaurants,196.94
3094,2024-01-01,Dining & restaurants,602.44
3095,2024-01-01,Dining & restaurants,197.45
3096,2024-01-01,Dining & restaurants,315.31
3097,2024-01-01,Dining & restaurants,139.16
3098,2024-01-01,Dining & restaurants,611.3
3099,2024-01-01,Dining & restaurants,308.03
3100,2024-01-01,Dining & restaurants,413.37
3101,2024-01-01,Dining & restaurants,1219.93
3102,2024-01-01,Dining & restaurants,44.23
3103,2024-01-01,Dining & restaurants,130.76
3104,2024-01-01,Dining & restaurants,272.03
3105,2024-01-01,Dining & restaurants,179.91
3106,2024-01-01,Dining & restaurants,858.63
3107,2024-01-01,Dining & restaurants,258.7
3108,2024-01-01,Dining & restaurants,1316.09
3109,2024-01-01,Dining & restaurants,135.44
3110,2024-01-01,Dining & restaurants,366.72
3111,2024-01-01,Dining & restaurants,281.42
3112,2024-01-01,Dining & restaurants,317.79
3113,2024-01-01,Dining & restaurants,190.35
3114,2024-01-01,Dining & restaurants,545.07
3115,2024-01-01,Dining & restaurants,229.58
3116,2024-01-01,Dining & restaurants,107.23
3117,2024-01-01,Dining & restaurants,176.26
3118,2024-01-01,Dining & restaurants,628.33
3119,2024-01-01,Dining & restaurants,232.52
3120,2024-01-01,Dining & restaurants,27.49
3121,2024-01-01,Dining & restaurants,161.11
3122,2024-01-01,Dining & restaurants,162.04
3123,2024-01-01,Dining & restaurants,358.13
3124,2024-01-01,Dining & restaurants,173.05
3125,2024-01-01,Dining & restaurants,143.07
3126,2024-01-01,Dining & restaurants,187.44
3127,2024-01-01,Dining & restaurants,421.13
3128,2024-01-01,Dining & restaurants,540.41
3129,2024-01-01,Dining & restaurants,174.55
3130,2024-01-01,Dining & restaurants,177.47
3131,2024-01-01,Dining & restaurants,502.83
3132,2024-01-01,Dining & restaurants,223.65
3133,2024-01-01,Dining & restaurants,64.06
3134,2024-01-01,Dining & restaurants,438.09
3135,2024-01-01,Dining & restaurants,423.43
3136,2024-01-01,Dining & restaurants,235.12
3137,2024-01-01,Dining & restaurants,241.71
3138,2024-01-01,Dining & restaurants,165.11
3139,2024-01-01,Dining & restaurants,74.97
3140,2024-01-01,Dining & restaurants,433.5
3141,2024-01-01,Dining & restaurants,199.84
3142,2024-01-01,Dining & restaurants,148.66
3143,2024-01-01,Dining & restaurants,332.83
3144,2024-01-01,Dining & restaurants,70.29
3145,2024-01-01,Dining & restaurants,604.85
3146,2024-01-01,Dining & restaurants,337.54
3147,2024-01-01,Dining & restaurants,176.4
3148,2024-01-01,Dining & restaurants,243.66
3149,2024-01-01,Dining & restaurants,564.01
3150,2024-01-01,Dining & restaurants,159.97
3151,2024-01-01,Dining & restaurants,91.6
3152,2024-01-01,Dining & restaurants,258.02
3153,2024-01-01,Dining & restaurants,118.55
3154,2024-01-01,Dining & restaurants,111.21
3155,2024-01-01,Dining & restaurants,314.27
3156,2024-01-01,Dining & restaurants,153.33
3157,2024-01-01,Dining & restaurants,128.34
3158,2024-01-01,Dining & restaurants,1556.14
3159,2024-01-01,Dining & restaurants,189.13
3160,2024-01-01,Dining & restaurants,487.08
3161,2024-01-01,Dining & restaurants,423.24
3162,2024-01-01,Dining & restaurants,941.12
3163,2024-01-01,Dining & restaurants,341.33
3164,2024-01-01,Dining & restaurants,274.39
3165,2024-01-01,Dining & restaurants,858.29
3166,2024-01-01,Dining & restaurants,327.16
3167,2024-01-01,Dining & restaurants,59.16
3168,2024-01-01,Dining & restaurants,248.56
3169,2024-01-01,Dining & restaurants,199.65
3170,2024-01-01,Dining & restaurants,251.58
3171,2024-01-01,Dining & restaurants,275.57
3172,2024-01-01,Dining & restaurants,295.07
3173,2024-01-01,Dining & restaurants,366.65
3174,2024-01-01,Dining & restaurants,3748.06
3175,2024-01-01,Dining & restaurants,180.49
3176,2024-01-01,Dining & restaurants,105.03
3177,2024-01-01,Dining & restaurants,234.54
3178,2024-01-01,Dining & restaurants,143.01
3179,2024-01-01,Dining & restaurants,113.98
3180,2024-01-01,Dining & restaurants,120.44
3181,2024-01-01,Dining & restaurants,214.24
3182,2024-01-01,Dining & restaurants,274.58
3183,2024-01-01,Dining & restaurants,454.4
3184,2024-01-01,Dining & restaurants,440.05
3185,2024-01-01,Dining & restaurants,74.92
3186,2024-01-01,Dining & restaurants,152.55
3187,2024-01-01,Dining & restaurants,191.09
3188,2024-01-01,Dining & restaurants,301.34
3189,2024-01-01,Dining & restaurants,134.65
3190,2024-01-01,Dining & restaurants,263.18
3191,2024-01-01,Dining & restaurants,199.05
3192,2024-01-01,Dining & restaurants,288.97
3193,2024-01-01,Dining & restaurants,76.6
3194,2024-01-01,Dining & restaurants,267.5
3195,2024-01-01,Dining & restaurants,802.8
3196,2024-01-01,Dining & restaurants,188.19
3197,2024-01-01,Dining & restaurants,93.37
3198,2024-01-01,Dining & restaurants,175.22
3199,2024-01-01,Dining & restaurants,210.75
3200,2024-01-01,Dining & restaurants,263.34
3201,2024-01-01,Dining & restaurants,120.5
3202,2024-01-01,Dining & restaurants,194.76
3203,2024-01-01,Dining & restaurants,357.49
3204,2024-01-01,Dining & restaurants,142.11
3205,2024-01-01,Dining & restaurants,148.53
3206,2024-01-01,Dining & restaurants,246.55
3207,2024-01-01,Dining & restaurants,202.6
3208,2024-01-01,Dining & restaurants,266.4
3209,2024-01-01,Dining & restaurants,673.8
3210,2024-01-01,Dining & restaurants,81.89
3211,2024-01-01,Dining & restaurants,366.04
3212,2024-01-01,Dining & restaurants,111.24
3213,2024-01-01,Dining & restaurants,246.32
3214,2024-01-01,Dining & restaurants,335.71
3215,2024-01-01,Dining & restaurants,501.82
3216,2024-01-01,Dining & restaurants,500.17
3217,2024-01-01,Dining & restaurants,98.98
3218,2024-01-01,Dining & restaurants,372.67
3219,2024-01-01,Dining & restaurants,105.59
3220,2024-01-01,Dining & restaurants,237.17
3221,2024-01-01,Dining & restaurants,176.12
3222,2024-01-01,Dining & restaurants,1297.24
3223,2024-01-01,Dining & restaurants,923.97
3224,2024-01-01,Dining & restaurants,913.94
3225,2024-01-01,Dining & restaurants,239.23
3226,2024-01-01,Dining & restaurants,87.21
3227,2024-01-01,Dining & restaurants,352.98
3228,2024-01-01,Dining & restaurants,425.13
3229,2024-01-01,Dining & restaurants,496.06
3230,2024-01-01,Dining & restaurants,158.98
3231,2024-01-01,Dining & restaurants,68.24
3232,2024-01-01,Dining & restaurants,735.62
3233,2024-01-01,Dining & restaurants,336.08
3234,2024-01-01,Dining & restaurants,198.99
3235,2024-01-01,Dining & restaurants,182.37
3236,2024-01-01,Dining & restaurants,422.78
3237,2024-01-01,Dining & restaurants,210.38
3238,2024-01-01,Dining & restaurants,107.25
3239,2024-01-01,Dining & restaurants,196.35
3240,2024-01-01,Dining & restaurants,141.86
3241,2024-01-01,Dining & restaurants,499.41
3242,2024-01-01,Dining & restaurants,65.67
3243,2024-01-01,Dining & restaurants,123.59
3244,2024-01-01,Dining & restaurants,231.61
3245,2024-01-01,Dining & restaurants,262.65
3246,2024-01-01,Dining & restaurants,598.91
3247,2024-01-01,Dining & restaurants,147.65
3248,2024-01-01,Dining & restaurants,557.83
3249,2024-01-01,Dining & restaurants,210.78
3250,2024-01-01,Dining & restaurants,153.94
3251,2024-01-01,Dining & restaurants,186.17
3252,2024-01-01,Dining & restaurants,551.31
3253,2024-01-01,Dining & restaurants,333.31
3254,2024-01-01,Dining & restaurants,365.34
3255,2024-01-01,Dining & restaurants,244.42
3256,2024-01-01,Dining & restaurants,1054.84
3257,2024-01-01,Dining & restaurants,103.41
3258,2024-01-01,Dining & restaurants,892.31
3259,2024-01-01,Dining & restaurants,437.2
3260,2024-01-01,Dining & restaurants,106.8
3261,2024-01-01,Dining & restaurants,815.55
3262,2024-01-01,Dining & restaurants,402.07
3263,2024-01-01,Dining & restaurants,77.7
3264,2024-01-01,Dining & restaurants,490.9
3265,2024-01-01,Dining & restaurants,86.0
3266,2024-01-01,Dining & restaurants,320.62
3267,2024-01-01,Dining & restaurants,435.02
3268,2024-01-01,Dining & restaurants,642.05
3269,2024-01-01,Dining & restaurants,330.69
3270,2024-01-01,Dining & restaurants,42.55
3271,2024-01-01,Dining & restaurants,237.0
3272,2024-01-01,Dining & restaurants,1085.79
3273,2024-01-01,Dining & restaurants,78.17
3274,2024-01-01,Dining & restaurants,284.41
3275,2024-01-01,Dining & restaurants,319.23
3276,2024-01-01,Dining & restaurants,277.35
3277,2024-01-01,Dining & restaurants,71.39
3278,2024-01-01,Dining & restaurants,384.61
3279,2024-01-01,Dining & restaurants,416.57
3280,2024-01-01,Dining & restaurants,70.43
3281,2024-01-01,Dining & restaurants,145.94
3282,2024-01-01,Dining & restaurants,305.19
3283,2024-01-01,Dining & restaurants,104.33
3284,2024-01-01,Dining & restaurants,175.33
3285,2024-01-01,Dining & restaurants,280.95
3286,2024-01-01,Dining & restaurants,477.47
3287,2024-01-01,Dining & restaurants,574.16
3288,2024-01-01,Dining & restaurants,160.92
3289,2024-01-01,Dining & restaurants,363.34
3290,2024-01-01,Dining & restaurants,350.37
3291,2024-01-01,Dining & restaurants,976.49
3292,2024-01-01,Dining & restaurants,135.13
3293,2024-01-01,Dining & restaurants,117.87
3294,2024-01-01,Dining & restaurants,292.33
3295,2024-01-01,Dining & restaurants,74.68
3296,2024-01-01,Dining & restaurants,337.89
3297,2024-01-01,Dining & restaurants,58.56
3298,2024-01-01,Dining & restaurants,503.36
3299,2024-01-01,Dining & restaurants,183.76
3300,2024-01-01,Dining & restaurants,271.7
3301,2024-01-01,Dining & restaurants,297.5
3302,2024-01-01,Dining & restaurants,133.09
3303,2024-01-01,Dining & restaurants,286.16
3304,2024-01-01,Dining & restaurants,270.28
3305,2024-01-01,Dining & restaurants,268.07
3306,2024-01-01,Dining & restaurants,565.49
3307,2024-01-01,Dining & restaurants,189.02
3308,2024-01-01,Dining & restaurants,322.47
3309,2024-01-01,Dining & restaurants,460.27
3310,2024-01-01,Dining & restaurants,171.18
3311,2024-01-01,Dining & restaurants,87.57
3312,2024-01-01,Dining & restaurants,433.44
3313,2024-01-01,Dining & restaurants,125.66
3314,2024-01-01,Dining & restaurants,560.4
3315,2024-01-01,Dining & restaurants,421.62
3316,2024-01-01,Dining & restaurants,168.63
3317,2024-01-01,Dining & restaurants,150.4
3318,2024-01-01,Dining & restaurants,379.17
3319,2024-01-01,Dining & restaurants,312.5
3320,2024-01-01,Dining & restaurants,122.77
3321,2024-01-01,Dining & restaurants,286.92
3322,2024-01-01,Dining & restaurants,1307.94
3323,2024-01-01,Dining & restaurants,397.98
3324,2024-01-01,Dining & restaurants,168.99
3325,2024-01-01,Dining & restaurants,60.13
3326,2024-01-01,Dining & restaurants,290.24
3327,2024-01-01,Dining & restaurants,93.65
3328,2024-01-01,Dining & restaurants,88.67
3329,2024-01-01,Dining & restaurants,503.35
3330,2024-01-01,Dining & restaurants,130.94
3331,2024-01-01,Dining & restaurants,198.0
3332,2024-01-01,Dining & restaurants,526.72
3333,2024-01-01,Dining & restaurants,154.27
3334,2024-01-01,Dining & restaurants,1230.63
3335,2024-01-01,Dining & restaurants,141.4
3336,2024-01-01,Dining & restaurants,90.42
3337,2024-01-01,Dining & restaurants,233.38
3338,2024-01-01,Dining & restaurants,164.51
3339,2024-01-01,Dining & restaurants,156.65
3340,2024-01-01,Dining & restaurants,163.65
3341,2024-01-01,Dining & restaurants,87.1
3342,2024-01-01,Dining & restaurants,103.75
3343,2024-01-01,Dining & restaurants,138.23
3344,2024-01-01,Dining & restaurants,796.94
3345,2024-01-01,Dining & restaurants,198.9
3346,2024-01-01,Dining & restaurants,301.72
3347,2024-01-01,Dining & restaurants,681.14
3348,2024-01-01,Dining & restaurants,332.39
3349,2024-01-01,Dining & restaurants,399.62
3350,2024-01-01,Dining & restaurants,446.6
3351,2024-01-01,Dining & restaurants,174.87
3352,2024-01-01,Dining & restaurants,134.66
3353,2024-01-01,Dining & restaurants,85.43
3354,2024-01-01,Dining & restaurants,628.23
3355,2024-01-01,Dining & restaurants,482.65
3356,2024-01-01,Dining & restaurants,1936.36
3357,2024-01-01,Dining & restaurants,100.24
3358,2024-01-01,Dining & restaurants,376.85
3359,2024-01-01,Dining & restaurants,146.93
3360,2024-01-01,Dining & restaurants,232.59
3361,2024-01-01,Dining & restaurants,172.91
3362,2024-01-01,Dining & restaurants,341.49
3363,2024-01-01,Dining & restaurants,784.55
3364,2024-01-01,Dining & restaurants,483.16
3365,2024-01-01,Dining & restaurants,109.42
3366,2024-01-01,Dining & restaurants,73.03
3367,2024-01-01,Dining & restaurants,192.49
3368,2024-01-01,Dining & restaurants,173.37
3369,2024-01-01,Dining & restaurants,429.63
3370,2024-01-01,Dining & restaurants,186.9
3371,2024-01-01,Dining & restaurants,688.52
3372,2024-01-01,Dining & restaurants,91.41
3373,2024-01-01,Dining & restaurants,968.59
3374,2024-01-01,Dining & restaurants,360.18
3375,2024-01-01,Dining & restaurants,252.3
3376,2024-01-01,Dining & restaurants,140.79
3377,2024-01-01,Dining & restaurants,67.28
3378,2024-01-01,Dining & restaurants,205.96
3379,2024-01-01,Dining & restaurants,817.91
3380,2024-01-01,Dining & restaurants,211.15
3381,2024-01-01,Dining & restaurants,484.39
3382,2024-01-01,Dining & restaurants,215.6
3383,2024-01-01,Dining & restaurants,1515.03
3384,2024-01-01,Dining & restaurants,433.4
3385,2024-01-01,Dining & restaurants,295.64
3386,2024-01-01,Dining & restaurants,149.79
3387,2024-01-01,Dining & restaurants,181.41
3388,2024-01-01,Dining & restaurants,215.59
3389,2024-01-01,Dining & restaurants,1343.83
3390,2024-01-01,Dining & restaurants,332.31
3391,2024-01-01,Dining & restaurants,494.53
3392,2024-01-01,Dining & restaurants,203.3
3393,2024-01-01,Dining & restaurants,494.31
3394,2024-01-01,Dining & restaurants,299.11
3395,2024-01-01,Dining & restaurants,46.92
3396,2024-01-01,Dining & restaurants,115.76
3397,2024-01-01,Dining & restaurants,116.58
3398,2024-01-01,Dining & restaurants,185.77
3399,2024-01-01,Dining & restaurants,333.58
3400,2024-01-01,Dining & restaurants,255.57
3401,2024-01-01,Dining & restaurants,794.24
3402,2024-01-01,Dining & restaurants,246.92
3403,2024-01-01,Dining & restaurants,224.03
3404,2024-01-01,Dining & restaurants,126.58
3405,2024-01-01,Dining & restaurants,243.46
3406,2024-01-01,Dining & restaurants,139.27
3407,2024-01-01,Dining & restaurants,326.25
3408,2024-01-01,Dining & restaurants,39.17
3409,2024-01-01,Dining & restaurants,201.57
3410,2024-01-01,Dining & restaurants,1232.86
3411,2024-01-01,Dining & restaurants,173.08
3412,2024-01-01,Dining & restaurants,300.4
3413,2024-01-01,Dining & restaurants,675.48
3414,2024-01-01,Dining & restaurants,852.97
3415,2024-01-01,Dining & restaurants,270.54
3416,2024-01-01,Dining & restaurants,209.88
3417,2024-01-01,Dining & restaurants,131.02
3418,2024-01-01,Dining & restaurants,82.42
3419,2024-01-01,Dining & restaurants,248.19
3420,2024-01-01,Dining & restaurants,1138.89
3421,2024-01-01,Dining & restaurants,51.74
3422,2024-01-01,Dining & restaurants,183.18
3423,2024-01-01,Dining & restaurants,271.34
3424,2024-01-01,Dining & restaurants,1259.04
3425,2024-01-01,Dining & restaurants,175.52
3426,2024-01-01,Dining & restaurants,624.81
3427,2024-01-01,Dining & restaurants,169.5
3428,2024-01-01,Dining & restaurants,199.1
3429,2024-01-01,Dining & restaurants,195.73
3430,2024-01-01,Dining & restaurants,186.0
3431,2024-01-01,Dining & restaurants,406.52
3432,2024-01-01,Dining & restaurants,72.09
3433,2024-01-01,Dining & restaurants,136.73
3434,2024-01-01,Dining & restaurants,411.06
3435,2024-01-01,Dining & restaurants,205.05
3436,2024-01-01,Dining & restaurants,441.71
3437,2024-01-01,Dining & restaurants,374.92
3438,2024-01-01,Dining & restaurants,172.93
3439,2024-01-01,Dining & restaurants,253.58
3440,2024-01-01,Dining & restaurants,35.93
3441,2024-01-01,Dining & restaurants,226.06
3442,2024-01-01,Dining & restaurants,172.51
3443,2024-01-01,Dining & restaurants,414.32
3444,2024-01-01,Dining & restaurants,115.18
3445,2024-01-01,Dining & restaurants,104.05
3446,2024-01-01,Dining & restaurants,160.7
3447,2024-01-01,Dining & restaurants,265.96
3448,2024-01-01,Dining & restaurants,271.12
3449,2024-01-01,Dining & restaurants,103.74
3450,2024-01-01,Dining & restaurants,784.18
3451,2024-01-01,Dining & restaurants,195.01
3452,2024-01-01,Dining & restaurants,98.79
3453,2024-01-01,Dining & restaurants,59.34
3454,2024-01-01,Dining & restaurants,122.42
3455,2024-01-01,Dining & restaurants,56.91
3456,2024-01-01,Dining & restaurants,140.08
3457,2024-01-01,Dining & restaurants,256.55
3458,2024-01-01,Dining & restaurants,309.91
3459,2024-01-01,Dining & restaurants,159.98
3460,2024-01-01,Dining & restaurants,317.41
3461,2024-01-01,Dining & restaurants,201.24
3462,2024-01-01,Dining & restaurants,1298.93
3463,2024-01-01,Dining & restaurants,129.08
3464,2024-01-01,Dining & restaurants,277.66
3465,2024-01-01,Dining & restaurants,123.34
3466,2024-01-01,Dining & restaurants,326.92
3467,2024-01-01,Dining & restaurants,155.55
3468,2024-01-01,Dining & restaurants,230.87
3469,2024-01-01,Dining & restaurants,137.33
3470,2024-01-01,Dining & restaurants,682.9
3471,2024-01-01,Dining & restaurants,420.63
3472,2024-01-01,Dining & restaurants,177.67
3473,2024-01-01,Dining & restaurants,172.81
3474,2024-01-01,Dining & restaurants,209.21
3475,2024-01-01,Dining & restaurants,529.16
3476,2024-01-01,Dining & restaurants,345.39
3477,2024-01-01,Dining & restaurants,162.43
3478,2024-01-01,Dining & restaurants,187.02
3479,2024-01-01,Dining & restaurants,258.01
3480,2024-01-01,Dining & restaurants,198.3
3481,2024-01-01,Dining & restaurants,157.72
3482,2024-01-01,Dining & restaurants,406.45
3483,2024-01-01,Dining & restaurants,191.34
3484,2024-01-01,Dining & restaurants,366.82
3485,2024-01-01,Dining & restaurants,260.2
3486,2024-01-01,Dining & restaurants,553.2
3487,2024-01-01,Dining & restaurants,312.72
3488,2024-01-01,Dining & restaurants,719.46
3489,2024-01-01,Dining & restaurants,1974.14
3490,2024-01-01,Dining & restaurants,700.4
3491,2024-01-01,Dining & restaurants,1076.55
3492,2024-01-01,Dining & restaurants,134.75
3493,2024-01-01,Dining & restaurants,345.29
3494,2024-01-01,Dining & restaurants,85.29
3495,2024-01-01,Dining & restaurants,299.19
