cardholder_id,segment,age_band,state,credit_limit,open_date
26784,Platinum,35-44,North Carolina,81000,2020-08-17
26785,Green,65+,New York,19500,2019-12-02
26786,Platinum,35-44,Nevada,78500,2022-06-29
26787,Gold,65+,Minnesota,40000,2020-08-07
26788,Green,35-44,Ohio,9000,2019-11-05
26789,Platinum,55-64,Missouri,51000,2023-01-21
26790,Gold,35-44,Oregon,18000,2021-05-31
26791,Green,25-34,Florida,18000,2023-03-05
26792,Green,25-34,California,17000,2022-06-21
26793,Platinum,35-44,Washington,44000,2020-11-15
26794,Green,55-64,New Jersey,12000,2019-10-22
26795,Platinum,18-24,Louisiana,60500,2019-03-19
26796,Gold,45-54,California,22500,2019-06-22
26797,Green,35-44,Illinois,19000,2020-04-28
26798,Platinum,45-54,Virginia,72000,2021-08-31
26799,Entry,25-34,Pennsylvania,2500,2019-06-12
26800,Gold,18-24,New York,28500,2020-09-09
26801,Green,18-24,Washington,6000,2021-08-02
26802,Green,25-34,Nevada,7500,2021-12-01
26803,Entry,25-34,Oklahoma,7500,2023-12-14
26804,Gold,25-34,Delaware,33000,2023-07-16
26805,Green,25-34,Illinois,10500,2023-12-13
26806,Entry,35-44,Texas,7500,2023-03-12
26807,Gold,65+,Oregon,35500,2020-11-25
26808,Green,55-64,Virginia,14000,2022-03-13
26809,Platinum,25-34,Tennessee,82000,2020-04-14
26810,Green,18-24,Florida,13000,2021-04-08
26811,Green,65+,Texas,9000,2023-11-20
26812,Gold,35-44,New Jersey,29500,2020-03-30
26813,Green,65+,Pennsylvania,16500,2019-07-08
26814,Platinum,35-44,Virginia,66500,2021-07-17
26815,Green,55-64,Indiana,18000,2023-05-29
26816,Platinum,35-44,Florida,62000,2021-02-09
26817,Green,45-54,New Jersey,6500,2023-02-14
26818,Platinum,35-44,Pennsylvania,49500,2021-07-21
26819,Gold,25-34,Arizona,44000,2022-02-17
26820,Green,45-54,Wisconsin,18500,2021-12-18
26821,Gold,18-24,New York,42000,2019-10-24
26822,Green,35-44,Missouri,16000,2019-07-03
26823,Entry,55-64,Texas,2500,2019-12-01
26824,Platinum,35-44,Illinois,52500,2023-05-05
26825,Green,18-24,New York,5500,2021-06-27
26826,Platinum,25-34,California,63500,2020-04-12
26827,Platinum,25-34,California,54000,2022-03-15
26828,Platinum,25-34,Texas,94000,2019-06-18
26829,Entry,25-34,Massachusetts,5000,2020-12-17
26830,Gold,45-54,Georgia,42500,2019-11-13
26831,Entry,45-54,Florida,5000,2023-10-29
26832,Entry,25-34,Pennsylvania,7000,2023-07-06
26833,Gold,35-44,Virginia,26000,2022-08-25
26834,Green,25-34,Utah,16000,2020-06-22
26835,Green,35-44,New York,19500,2020-03-09
26836,Gold,35-44,Nevada,17500,2022-04-15
26837,Platinum,55-64,Illinois,96000,2019-09-21
26838,Gold,55-64,Florida,42000,2019-01-07
26839,Green,35-44,North Carolina,8000,2020-04-03
26840,Green,35-44,Florida,12500,2019-10-10
26841,Gold,35-44,New York,30000,2020-04-08
26842,Gold,35-44,South Carolina,41000,2019-09-06
26843,Entry,18-24,Illinois,1500,2020-03-20
26844,Platinum,35-44,Texas,77000,2022-12-14
26845,Green,45-54,Illinois,6000,2023-01-03
26846,Platinum,35-44,New York,67500,2022-10-09
26847,Green,35-44,Ohio,7500,2022-11-26
26848,Entry,65+,Arizona,4500,2023-09-25
26849,Gold,45-54,California,40500,2021-09-08
26850,Platinum,55-64,Minnesota,40500,2021-12-13
26851,Green,65+,Pennsylvania,16500,2020-08-27
26852,Gold,55-64,Georgia,40000,2020-08-16
26853,Gold,65+,Texas,29500,2019-02-05
26854,Green,45-54,Pennsylvania,19500,2023-05-15
26855,Gold,25-34,Ohio,17000,2021-01-21
26856,Gold,25-34,California,18500,2019-09-12
26857,Green,25-34,Texas,5500,2019-08-25
26858,Green,35-44,Florida,5000,2023-12-10
26859,Gold,35-44,Texas,33000,2022-04-01
26860,Green,55-64,Florida,11000,2019-12-12
26861,Green,35-44,Nevada,9000,2020-06-22
26862,Green,45-54,Arizona,13500,2022-02-10
26863,Gold,55-64,Georgia,30500,2020-10-28
26864,Platinum,25-34,Missouri,79500,2021-06-24
26865,Green,18-24,New York,17500,2021-04-29
26866,Green,55-64,New Mexico,15000,2019-07-12
26867,Green,25-34,Texas,17000,2021-06-18
26868,Platinum,25-34,Ohio,56000,2023-10-03
26869,Green,25-34,Mississippi,14500,2020-10-19
26870,Green,25-34,Florida,8500,2019-04-24
26871,Gold,45-54,Texas,32000,2022-12-28
26872,Gold,45-54,Illinois,43500,2021-07-30
26873,Green,25-34,New York,11500,2019-07-14
26874,Green,45-54,Tennessee,16500,2022-02-07
26875,Platinum,25-34,Alabama,53500,2023-01-26
26876,Green,25-34,Maryland,12000,2019-05-26
26877,Green,45-54,Texas,19500,2021-06-17
26878,Green,45-54,Iowa,9500,2019-02-26
26879,Green,35-44,Colorado,18500,2021-05-01
26880,Green,45-54,Tennessee,12500,2021-05-23
26881,Platinum,55-64,Georgia,96000,2021-09-19
26882,Gold,55-64,Florida,27000,2021-02-18
26883,Green,45-54,New York,8000,2020-05-30
26884,Platinum,25-34,Pennsylvania,84500,2023-11-05
26885,Green,45-54,Oregon,19000,2021-07-29
26886,Green,25-34,Florida,10000,2023-12-27
26887,Gold,25-34,Utah,40000,2023-12-17
26888,Green,55-64,Texas,12000,2021-05-08
26889,Green,55-64,California,8000,2023-04-03
26890,Gold,18-24,Ohio,36000,2019-10-29
26891,Green,35-44,Louisiana,16000,2023-07-13
26892,Entry,45-54,Missouri,4000,2022-04-09
26893,Gold,65+,Texas,28500,2021-06-27
26894,Green,35-44,Texas,15500,2019-04-04
26895,Platinum,55-64,California,47000,2019-11-26
26896,Platinum,55-64,Minnesota,69000,2023-08-23
26897,Platinum,35-44,Florida,66500,2021-02-01
26898,Green,45-54,Florida,13500,2023-01-18
26899,Gold,45-54,Louisiana,31000,2023-01-05
26900,Gold,45-54,Arizona,29000,2019-10-12
26901,Green,35-44,Louisiana,17000,2022-10-19
26902,Gold,45-54,New York,26500,2023-12-25
26903,Gold,35-44,Colorado,21500,2022-05-08
26904,Gold,45-54,California,32000,2022-12-03
26905,Gold,35-44,Massachusetts,16000,2020-03-29
26906,Green,25-34,Illinois,15000,2021-11-13
26907,Gold,45-54,California,17000,2020-05-23
26908,Gold,35-44,California,25000,2023-06-24
26909,Green,25-34,Oklahoma,9500,2021-06-01
26910,Green,55-64,New Jersey,17000,2023-01-29
26911,Green,25-34,Minnesota,16500,2022-01-03
26912,Green,35-44,California,19000,2023-07-12
26913,Green,45-54,Tennessee,5500,2019-01-21
26914,Green,45-54,California,18000,2020-07-20
26915,Green,25-34,New York,18000,2020-12-15
26916,Green,25-34,Ohio,15500,2021-05-12
26917,Green,25-34,Illinois,14500,2019-06-13
26918,Platinum,18-24,Texas,61500,2020-12-30
26919,Green,25-34,Maine,8000,2021-08-31
26920,Green,35-44,California,19000,2022-12-10
26921,Green,25-34,Virginia,13000,2023-04-10
26922,Gold,65+,Minnesota,29000,2022-02-10
26923,Gold,45-54,New York,19500,2023-04-14
26924,Gold,45-54,Illinois,37000,2022-04-20
26925,Green,45-54,California,16500,2022-08-10
26926,Platinum,35-44,Florida,56000,2022-09-17
26927,Gold,35-44,Florida,35000,2023-10-10
26928,Gold,55-64,California,16000,2020-01-16
26929,Gold,45-54,New York,26000,2022-10-18
26930,Green,45-54,Louisiana,5000,2019-09-14
26931,Green,65+,Virginia,18500,2019-12-05
26932,Platinum,45-54,California,84500,2020-06-03
26933,Green,35-44,Ohio,15000,2020-05-07
26934,Platinum,18-24,Florida,79000,2020-09-24
26935,Platinum,35-44,Maine,60000,2021-11-04
26936,Green,55-64,Iowa,17500,2023-05-31
26937,Green,18-24,Virginia,12500,2021-10-09
26938,Green,25-34,California,14000,2022-09-19
26939,Green,55-64,Texas,8500,2023-02-12
26940,Green,35-44,Tennessee,9500,2021-05-06
26941,Gold,25-34,Washington,29000,2020-09-01
26942,Gold,55-64,New York,27000,2019-12-04
26943,Platinum,35-44,California,41500,2019-08-02
26944,Green,35-44,Florida,10500,2022-08-15
26945,Gold,25-34,Nevada,23000,2020-01-28
26946,Platinum,45-54,Georgia,40000,2023-04-06
26947,Green,55-64,New York,13500,2023-09-28
26948,Platinum,45-54,California,45000,2023-09-11
26949,Platinum,45-54,Texas,78500,2020-09-18
26950,Platinum,35-44,Illinois,52000,2020-01-22
26951,Platinum,55-64,Tennessee,62500,2023-09-27
26952,Green,35-44,Ohio,8500,2022-11-24
26953,Green,55-64,Pennsylvania,10500,2023-07-07
26954,Gold,25-34,New York,21000,2020-12-08
26955,Gold,45-54,New York,20500,2019-03-08
26956,Green,65+,Virginia,19500,2023-10-09
26957,Green,35-44,Michigan,10500,2019-05-07
26958,Green,65+,Mississippi,17000,2021-04-24
26959,Gold,35-44,South Carolina,41000,2019-09-29
26960,Gold,35-44,Washington,38000,2023-01-28
26961,Entry,55-64,Washington,3500,2020-01-04
26962,Green,25-34,Illinois,17500,2020-05-12
26963,Platinum,45-54,Idaho,67500,2023-11-16
26964,Gold,25-34,Alabama,29000,2023-01-08
26965,Gold,45-54,California,29500,2023-02-14
26966,Gold,45-54,Florida,40500,2023-03-20
26967,Entry,18-24,Illinois,6000,2022-07-22
26968,Green,25-34,New York,10000,2020-04-07
26969,Gold,65+,Pennsylvania,22500,2019-02-06
26970,Gold,55-64,Pennsylvania,36000,2023-04-07
26971,Green,55-64,New Jersey,6000,2020-10-30
26972,Gold,35-44,Kentucky,24000,2023-05-31
26973,Green,45-54,Georgia,9000,2023-03-04
26974,Green,65+,New York,5500,2023-12-24
26975,Green,35-44,Georgia,19500,2021-09-28
26976,Green,55-64,Texas,16000,2019-01-10
26977,Green,18-24,Florida,18500,2023-05-14
26978,Entry,35-44,Georgia,7000,2020-05-16
26979,Gold,35-44,Iowa,25500,2022-01-26
26980,Green,35-44,Pennsylvania,8500,2020-05-21
26981,Platinum,25-34,California,86500,2019-08-13
26982,Gold,35-44,California,19000,2020-11-02
26983,Platinum,18-24,Illinois,61000,2020-11-24
26984,Green,35-44,Texas,9000,2019-09-18
26985,Platinum,35-44,Florida,47000,2021-12-14
26986,Green,35-44,Indiana,18500,2023-06-28
26987,Green,65+,Virginia,15000,2021-02-02
26988,Platinum,25-34,Arizona,68500,2020-09-01
26989,Green,55-64,Illinois,5000,2021-09-29
26990,Green,35-44,New Jersey,8500,2021-12-27
26991,Green,25-34,Wyoming,11000,2023-06-11
26992,Platinum,25-34,Florida,93500,2022-08-07
26993,Green,55-64,Massachusetts,16000,2021-05-24
26994,Green,55-64,Texas,17000,2021-11-15
26995,Gold,18-24,California,31000,2021-11-04
26996,Gold,25-34,Idaho,22000,2019-07-15
26997,Green,45-54,Texas,17500,2020-02-14
26998,Green,35-44,California,5500,2019-10-15
26999,Gold,55-64,Ohio,31000,2021-02-20
27000,Platinum,45-54,Virginia,42000,2020-04-27
27001,Green,55-64,California,14000,2020-11-03
27002,Platinum,25-34,Illinois,54500,2022-09-06
27003,Entry,25-34,Pennsylvania,3500,2020-05-04
27004,Gold,65+,Ohio,15000,2023-10-31
27005,Green,35-44,Illinois,5000,2021-04-09
27006,Platinum,35-44,Texas,84500,2023-03-11
27007,Entry,45-54,Michigan,2000,2022-06-05
27008,Green,35-44,Arizona,18500,2019-08-01
27009,Entry,55-64,California,5000,2021-03-14
27010,Green,65+,Washington,8500,2020-11-28
27011,Gold,35-44,Tennessee,40500,2021-05-16
27012,Gold,25-34,California,16500,2022-10-29
27013,Green,18-24,Tennessee,15500,2020-07-13
27014,Green,25-34,New York,10000,2022-04-29
27015,Entry,25-34,Virginia,7000,2019-05-22
27016,Gold,18-24,Massachusetts,16500,2021-02-07
27017,Green,18-24,North Carolina,9500,2021-09-17
27018,Entry,35-44,Texas,2500,2021-05-22
27019,Platinum,45-54,New York,41500,2020-08-26
27020,Green,65+,Pennsylvania,8500,2023-02-01
27021,Gold,25-34,California,28000,2022-05-07
27022,Green,45-54,Illinois,18500,2022-02-10
27023,Gold,35-44,Virginia,31000,2022-10-22
27024,Gold,35-44,California,22500,2019-07-24
27025,Platinum,45-54,Colorado,44500,2020-07-03
27026,Entry,25-34,Illinois,5500,2022-07-20
27027,Green,35-44,Ohio,12500,2020-10-19
27028,Platinum,35-44,Texas,55000,2023-02-20
27029,Entry,25-34,Illinois,5500,2019-06-17
27030,Green,35-44,Ohio,11500,2019-02-20
27031,Green,25-34,West Virginia,7000,2022-01-23
27032,Platinum,35-44,Arizona,84500,2022-04-25
27033,Gold,25-34,Arizona,33500,2020-07-16
27034,Green,18-24,Alaska,16500,2020-12-07
27035,Platinum,35-44,California,87500,2020-01-30
27036,Green,45-54,Indiana,10500,2021-01-21
27037,Gold,25-34,Minnesota,17000,2022-09-29
27038,Gold,65+,California,28500,2023-07-26
27039,Gold,25-34,Pennsylvania,42000,2021-05-08
27040,Entry,18-24,Ohio,1500,2022-11-05
27041,Gold,18-24,California,25500,2021-02-02
27042,Gold,45-54,Pennsylvania,29000,2023-01-23
27043,Green,45-54,Nevada,7500,2020-09-09
27044,Green,55-64,California,18500,2020-10-05
27045,Green,25-34,Wisconsin,15000,2023-11-03
27046,Green,35-44,Missouri,9500,2023-04-04
27047,Platinum,55-64,California,53000,2023-07-21
27048,Gold,45-54,Kentucky,18500,2019-09-17
27049,Green,25-34,Michigan,17000,2023-10-05
27050,Entry,55-64,Oklahoma,1000,2019-12-08
27051,Green,45-54,Louisiana,7000,2020-10-02
27052,Platinum,25-34,New York,50500,2019-02-01
27053,Gold,18-24,Ohio,23000,2021-12-28
27054,Platinum,35-44,Ohio,85500,2023-10-27
27055,Green,45-54,Michigan,13000,2020-10-27
27056,Platinum,25-34,North Carolina,64000,2021-01-01
27057,Gold,25-34,Mississippi,38500,2023-05-08
27058,Gold,18-24,Ohio,38000,2020-05-23
27059,Green,55-64,Florida,7500,2020-09-19
27060,Gold,18-24,Rhode Island,26000,2023-04-30
27061,Green,45-54,Washington,19000,2022-11-09
27062,Green,45-54,Illinois,18500,2019-09-05
27063,Gold,45-54,Florida,26500,2023-07-08
27064,Green,45-54,Michigan,10500,2020-09-16
27065,Gold,45-54,Utah,33000,2023-05-12
27066,Gold,35-44,Texas,25500,2023-09-03
27067,Green,35-44,Florida,13500,2022-08-29
27068,Green,25-34,California,16500,2021-05-23
27069,Green,35-44,New York,11000,2019-12-15
27070,Green,18-24,Alabama,5000,2021-12-09
27071,Green,35-44,Massachusetts,13500,2022-09-06
27072,Gold,45-54,Kentucky,32000,2022-02-11
27073,Green,35-44,North Carolina,19500,2019-08-08
27074,Green,35-44,Montana,8000,2019-07-15
27075,Gold,55-64,Arizona,23500,2019-02-16
27076,Gold,45-54,Michigan,38500,2022-10-13
27077,Green,25-34,Indiana,17000,2019-06-20
27078,Platinum,35-44,Florida,56500,2020-08-06
27079,Gold,35-44,New York,28000,2020-08-13
27080,Green,25-34,Texas,9500,2020-11-27
27081,Entry,45-54,Michigan,4000,2022-09-21
27082,Green,35-44,Oregon,17500,2019-02-21
27083,Gold,45-54,Illinois,21000,2020-11-25
27084,Green,45-54,California,19000,2020-10-18
27085,Platinum,25-34,Kentucky,98500,2020-03-02
27086,Gold,35-44,Colorado,22500,2020-09-26
27087,Green,25-34,Utah,5500,2019-04-03
27088,Platinum,25-34,Nevada,94500,2020-11-30
27089,Gold,55-64,Ohio,43000,2019-12-18
27090,Entry,35-44,Tennessee,2000,2021-03-14
27091,Green,45-54,Missouri,11000,2019-05-27
27092,Green,55-64,California,10500,2020-07-09
27093,Green,35-44,Oregon,16500,2019-05-31
27094,Green,25-34,Ohio,19500,2020-06-18
27095,Platinum,45-54,Florida,99500,2021-10-31
27096,Green,35-44,Texas,18500,2022-05-06
27097,Gold,35-44,New York,33500,2023-10-02
27098,Gold,55-64,Minnesota,19000,2021-06-10
27099,Green,35-44,Indiana,14500,2020-09-19
27100,Green,35-44,Mississippi,19500,2019-07-20
27101,Platinum,45-54,Texas,57500,2023-11-02
27102,Gold,25-34,Ohio,43000,2020-04-17
27103,Gold,55-64,Alabama,30500,2020-07-25
27104,Green,55-64,Texas,15000,2020-12-05
27105,Green,35-44,New York,6000,2023-07-03
27106,Green,25-34,Georgia,8000,2020-03-17
27107,Green,35-44,North Carolina,10000,2019-03-27
27108,Green,35-44,Texas,13500,2020-07-12
27109,Green,25-34,Ohio,15500,2022-05-08
27110,Green,25-34,Kentucky,9000,2020-06-18
27111,Entry,25-34,North Carolina,2000,2022-07-13
27112,Entry,35-44,New Jersey,4500,2022-10-29
27113,Entry,45-54,New Jersey,4500,2020-06-27
27114,Green,65+,Illinois,15500,2019-07-25
27115,Entry,25-34,Minnesota,5500,2019-02-09
27116,Gold,25-34,Wisconsin,38000,2020-02-29
27117,Green,25-34,Illinois,17000,2020-01-14
27118,Entry,65+,New Jersey,2500,2019-12-13
27119,Entry,35-44,Delaware,4000,2020-01-29
27120,Green,55-64,Arizona,19000,2020-05-10
27121,Gold,55-64,New York,34500,2022-06-16
27122,Platinum,18-24,Missouri,62500,2023-03-05
27123,Gold,25-34,California,26000,2021-04-20
27124,Green,35-44,Ohio,8000,2023-10-15
27125,Gold,25-34,South Carolina,33500,2022-07-10
27126,Green,35-44,Massachusetts,5500,2021-04-06
27127,Green,35-44,Idaho,9500,2020-03-01
27128,Green,45-54,Illinois,9500,2020-01-16
27129,Entry,25-34,Georgia,1000,2019-12-14
27130,Green,25-34,Florida,17500,2020-05-26
27131,Green,45-54,Massachusetts,15500,2020-08-18
27132,Green,25-34,New York,15000,2019-01-08
27133,Green,35-44,New York,15000,2022-02-10
27134,Gold,25-34,Colorado,19500,2020-04-08
27135,Gold,25-34,New Mexico,29500,2022-09-08
27136,Entry,45-54,Texas,4000,2019-07-19
27137,Green,45-54,Indiana,12500,2019-08-06
27138,Green,25-34,Connecticut,7500,2019-10-05
27139,Green,35-44,New Jersey,9000,2021-08-13
27140,Gold,25-34,Illinois,15000,2021-08-18
27141,Green,18-24,California,18000,2021-06-02
27142,Platinum,45-54,California,52000,2023-06-27
27143,Green,35-44,Washington,9000,2022-07-19
27144,Green,25-34,Minnesota,15000,2019-11-08
27145,Green,25-34,New York,16000,2019-05-13
27146,Green,45-54,Pennsylvania,15000,2023-08-08
27147,Entry,25-34,New York,7500,2019-02-18
27148,Green,55-64,Oregon,19000,2022-05-17
27149,Green,25-34,Minnesota,6000,2023-11-15
27150,Green,25-34,Colorado,6000,2023-09-11
27151,Green,55-64,Missouri,8500,2021-04-08
27152,Platinum,35-44,Texas,74000,2022-04-13
27153,Platinum,25-34,Pennsylvania,45500,2021-08-19
27154,Green,35-44,Oregon,14000,2021-01-27
27155,Gold,35-44,Kansas,21500,2021-04-17
27156,Green,45-54,Oregon,19500,2023-07-20
27157,Green,18-24,Utah,15000,2020-12-06
27158,Green,55-64,California,10000,2021-07-05
27159,Entry,35-44,Tennessee,5500,2019-03-25
27160,Platinum,45-54,Texas,92500,2022-10-30
27161,Gold,45-54,Colorado,29000,2023-01-16
27162,Green,25-34,California,17000,2023-03-10
27163,Gold,55-64,New York,21500,2021-12-12
27164,Gold,25-34,Virginia,26500,2023-05-07
27165,Green,25-34,Texas,6000,2019-11-27
27166,Entry,35-44,New Jersey,2500,2019-04-26
27167,Green,65+,California,15000,2020-06-27
27168,Green,35-44,Wisconsin,15000,2021-12-05
27169,Gold,65+,North Carolina,34500,2023-06-30
27170,Green,35-44,California,15500,2020-01-24
27171,Green,55-64,New York,9000,2023-11-06
27172,Green,35-44,Ohio,13500,2022-06-18
27173,Gold,25-34,Arizona,16000,2023-08-04
27174,Entry,55-64,Virginia,2500,2022-03-13
27175,Green,18-24,South Carolina,15000,2020-04-18
27176,Green,45-54,Pennsylvania,13500,2020-12-03
27177,Entry,55-64,California,7500,2020-03-06
27178,Gold,55-64,New York,36500,2020-06-29
27179,Platinum,45-54,California,45000,2022-04-03
27180,Green,25-34,Missouri,10500,2019-04-13
27181,Entry,35-44,Texas,3500,2023-04-12
27182,Green,45-54,Florida,9000,2020-10-16
27183,Platinum,55-64,Texas,40500,2019-04-24
27184,Green,25-34,Ohio,8500,2022-02-19
27185,Platinum,35-44,Texas,47500,2021-11-08
27186,Green,35-44,Tennessee,9500,2019-06-28
27187,Gold,35-44,Ohio,27500,2021-06-04
27188,Entry,25-34,Ohio,3500,2019-12-27
27189,Gold,25-34,Iowa,39000,2021-10-25
27190,Entry,45-54,Florida,5500,2019-08-11
27191,Gold,35-44,Florida,37500,2020-04-20
27192,Gold,35-44,Washington,15000,2023-04-27
27193,Entry,55-64,Florida,2000,2020-05-01
27194,Gold,25-34,Wisconsin,24500,2020-09-30
27195,Green,35-44,Georgia,19000,2022-08-30
27196,Gold,35-44,California,33500,2023-08-30
27197,Green,45-54,Florida,16500,2021-09-11
27198,Platinum,35-44,Ohio,70000,2022-02-18
27199,Gold,35-44,New Jersey,28000,2020-01-13
27200,Green,45-54,Colorado,18000,2019-04-04
27201,Gold,35-44,Massachusetts,19000,2023-09-22
27202,Platinum,55-64,Wisconsin,45000,2020-03-30
27203,Green,35-44,Texas,9000,2020-05-07
27204,Green,55-64,Pennsylvania,5500,2019-08-02
27205,Platinum,25-34,Georgia,96000,2019-10-22
27206,Green,25-34,New Mexico,14500,2022-04-01
27207,Entry,45-54,New Mexico,1500,2022-06-04
27208,Platinum,35-44,Ohio,43500,2020-01-22
27209,Green,35-44,Texas,16000,2019-07-15
27210,Green,45-54,Utah,13500,2022-04-22
27211,Platinum,25-34,California,52500,2023-09-23
27212,Platinum,18-24,Pennsylvania,91500,2020-02-02
27213,Green,35-44,Ohio,16000,2022-11-16
27214,Green,55-64,Texas,14000,2023-09-30
27215,Platinum,35-44,Florida,48500,2023-05-08
27216,Green,35-44,Virginia,14500,2021-07-27
27217,Green,25-34,Michigan,8000,2021-01-19
27218,Gold,35-44,New Jersey,29500,2023-04-06
27219,Green,35-44,North Carolina,12500,2019-12-03
27220,Entry,25-34,New York,6500,2021-01-29
27221,Gold,25-34,California,44500,2019-08-29
27222,Green,35-44,Washington,18500,2019-04-27
27223,Green,18-24,North Carolina,8000,2022-07-28
27224,Platinum,25-34,Arizona,48500,2021-10-17
27225,Platinum,45-54,Louisiana,43500,2022-11-18
27226,Platinum,45-54,New York,98500,2020-01-12
27227,Gold,35-44,Michigan,44000,2019-08-30
27228,Platinum,35-44,Texas,96000,2023-03-02
27229,Green,55-64,New Jersey,9500,2019-01-18
27230,Entry,55-64,California,6500,2023-11-18
27231,Platinum,45-54,New York,61500,2022-03-14
27232,Gold,25-34,New York,31000,2023-12-09
27233,Platinum,25-34,Maryland,88500,2019-09-07
27234,Platinum,25-34,Georgia,58000,2020-01-13
27235,Gold,45-54,Illinois,41500,2023-11-08
27236,Gold,25-34,New York,37500,2023-05-08
27237,Entry,35-44,Florida,6000,2019-08-27
27238,Gold,55-64,Michigan,33000,2020-12-24
27239,Green,55-64,Maryland,16500,2022-02-16
27240,Gold,55-64,California,16000,2020-10-16
27241,Platinum,25-34,California,73000,2019-09-17
27242,Entry,55-64,Georgia,6500,2022-11-01
27243,Platinum,45-54,Missouri,92500,2023-01-10
27244,Entry,45-54,California,5000,2023-04-25
27245,Platinum,25-34,North Carolina,71500,2019-07-10
27246,Green,55-64,Oregon,10500,2021-04-26
27247,Entry,18-24,California,2500,2021-08-14
27248,Platinum,25-34,Florida,75000,2019-01-08
